solver_item_id,solver_difficulty,solver_difficulty_centered,solver_easiness_z,solver_loading_factor_1,solver_dominant_factor,solver_item_id_meta,solver_selected_order,solver_difficulty_meta,solver_platform,solver_question_content,solver_starter_code,solver_prompt,solver_difficulty_laplace_se,solver_difficulty_centered_laplace_se,solver_difficulty_centered_laplace_lo,solver_difficulty_centered_laplace_hi,solver_scores,question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
arc194_a,5.437870502471924,5.349389553070068,-5.437870502471924,-2.7985219955444336,factor_1,arc194_a,667,medium,atcoder,,,,14.347654342651367,14.328227043151855,-22.733936309814453,33.432716369628906,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc194_a,"['gemini_2.5_pro:arc194_a:198:fwd', 'claude_4_opus:arc194_a:195:bwd']","['gemini_2.5_pro:arc194_a:198', 'claude_4_opus:arc194_a:195']","['claude_4_opus', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:arc194_a:198:fwd': 'A', 'claude_4_opus:arc194_a:195:bwd': 'B'}",2,hard,-7.034704685211182,-5.398952960968018,1.0086725399038157,4.1923490665725085,4.190767964708331,"{'gemini_2.5_pro:arc194_a:198:fwd': 'factor_1', 'claude_4_opus:arc194_a:195:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3786,5.430583953857422,5.342103004455566,-5.430583953857422,-3.4679508209228516,factor_1,3786,283,medium,leetcode,,,,14.966626167297363,14.946207046508789,-23.952465057373047,34.63666915893555,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3786,"['gemini_2.5_flash:3786:363:fwd', 'claude_4_sonnet:3786:122:bwd', 'qwen3_235b:3786:101:bwd', 'claude_4_opus:3786:80:bwd']","['gemini_2.5_flash:3786:363', 'claude_4_sonnet:3786:122', 'qwen3_235b:3786:101', 'claude_4_opus:3786:80']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3786:363:fwd': 'A', 'claude_4_sonnet:3786:122:bwd': 'B', 'qwen3_235b:3786:101:bwd': 'B', 'claude_4_opus:3786:80:bwd': 'B'}",4,hard,-1.5542634800076485,0.08148834109306335,4.1808084911664105,2.0076558108748612,2.007132147517387,"{'gemini_2.5_flash:3786:363:fwd': 'factor_1', 'claude_4_sonnet:3786:122:bwd': 'factor_1', 'qwen3_235b:3786:101:bwd': 'factor_1', 'claude_4_opus:3786:80:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.25, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 0.75}"
abc323_d,5.31686544418335,5.228384494781494,-5.31686544418335,-3.526437997817993,factor_1,abc323_d,361,hard,atcoder,,,,14.18864917755127,14.169477462768555,-22.543792724609375,33.00056076049805,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc323_d,"['gemini_2.5_flash:abc323_d:160:fwd', 'gemini_2.5_flash_lite:abc323_d:214:fwd', 'claude_4_sonnet:abc323_d:156:bwd', 'claude_3.7_sonnet:abc323_d:263:bwd', 'gemini_2.5_pro:abc323_d:88:fwd', 'claude_4_opus:abc323_d:111:fwd']","['gemini_2.5_flash:abc323_d:160', 'gemini_2.5_flash_lite:abc323_d:214', 'claude_4_sonnet:abc323_d:156', 'claude_3.7_sonnet:abc323_d:263', 'gemini_2.5_pro:abc323_d:88', 'claude_4_opus:abc323_d:111']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:abc323_d:160:fwd': 'A', 'gemini_2.5_flash_lite:abc323_d:214:fwd': 'A', 'claude_4_sonnet:abc323_d:156:bwd': 'B', 'claude_3.7_sonnet:abc323_d:263:bwd': 'B', 'gemini_2.5_pro:abc323_d:88:fwd': 'A', 'claude_4_opus:abc323_d:111:fwd': 'A'}",6,medium,-0.6535814329981804,0.9821703831354777,4.407960569555393,2.1844818448125793,2.1837071312987977,"{'gemini_2.5_flash:abc323_d:160:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc323_d:214:fwd': 'factor_1', 'claude_4_sonnet:abc323_d:156:bwd': 'factor_1', 'claude_3.7_sonnet:abc323_d:263:bwd': 'factor_1', 'gemini_2.5_pro:abc323_d:88:fwd': 'factor_1', 'claude_4_opus:abc323_d:111:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.8333333333333334, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc341_f,5.310406684875488,5.221925735473633,-5.310406684875488,-2.3523805141448975,factor_1,abc341_f,417,hard,atcoder,,,,12.8538818359375,12.836875915527344,-19.938350677490234,30.3822021484375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc341_f,"['claude_3.7_sonnet:abc341_f:280:fwd', 'claude_4_opus:abc341_f:130:bwd', 'qwen3_235b:abc341_f:133:fwd', 'claude_4_sonnet:abc341_f:183:fwd', 'gemini_2.5_flash:abc341_f:184:bwd', 'gemini_2.5_flash_lite:abc341_f:244:bwd', 'gemini_2.5_pro:abc341_f:97:fwd']","['claude_3.7_sonnet:abc341_f:280', 'claude_4_opus:abc341_f:130', 'qwen3_235b:abc341_f:133', 'claude_4_sonnet:abc341_f:183', 'gemini_2.5_flash:abc341_f:184', 'gemini_2.5_flash_lite:abc341_f:244', 'gemini_2.5_pro:abc341_f:97']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc341_f:280:fwd': 'A', 'claude_4_opus:abc341_f:130:bwd': 'B', 'qwen3_235b:abc341_f:133:fwd': 'A', 'claude_4_sonnet:abc341_f:183:fwd': 'A', 'gemini_2.5_flash:abc341_f:184:bwd': 'B', 'gemini_2.5_flash_lite:abc341_f:244:bwd': 'B', 'gemini_2.5_pro:abc341_f:97:fwd': 'A'}",7,medium,-1.5650361137730735,0.07071567433221,4.651853065637709,0.9334318180419954,0.9335178037877415,"{'claude_3.7_sonnet:abc341_f:280:fwd': 'factor_1', 'claude_4_opus:abc341_f:130:bwd': 'factor_1', 'qwen3_235b:abc341_f:133:fwd': 'factor_1', 'claude_4_sonnet:abc341_f:183:fwd': 'factor_1', 'gemini_2.5_flash:abc341_f:184:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc341_f:244:bwd': 'factor_1', 'gemini_2.5_pro:abc341_f:97:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.7142857142857143, 'mistral_14b': 0.5714285714285714, 'mistral_3b': 0.7142857142857143, 'mistral_8b': 0.5714285714285714, 'qwen3_5_0_8b': 0.5714285714285714, 'qwen3_5_27b': 0.8571428571428571, 'qwen3_5_2b': 0.5714285714285714, 'qwen3_5_4b': 0.42857142857142855, 'qwen3_5_9b': 0.7142857142857143}"
arc186_a,5.293060779571533,5.204579830169678,-5.293060779571533,-2.0574636459350586,factor_1,arc186_a,652,hard,atcoder,,,,12.230721473693848,12.214741706848145,-18.73631477355957,29.145475387573242,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc186_a,['gemini_2.5_flash:arc186_a:426:fwd'],['gemini_2.5_flash:arc186_a:426'],['gemini_2.5_flash'],['fwd'],{'gemini_2.5_flash:arc186_a:426:fwd': 'A'},1,easy,-0.9675558805465698,0.6681959629058838,0.0,1.0219959020614624,1.024893045425415,{'gemini_2.5_flash:arc186_a:426:fwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
3416,5.273638725280762,5.185157775878906,-5.273638725280762,-1.3801430463790894,factor_1,3416,146,medium,leetcode,,,,10.549689292907715,10.536537170410156,-15.466455459594727,25.83677101135254,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3416,['claude_3.7_sonnet:3416:45:bwd'],['claude_3.7_sonnet:3416:45'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:3416:45:bwd': 'B'},1,easy,-7.497622966766357,-5.861871242523193,0.0,3.358469247817993,3.357903003692627,{'claude_3.7_sonnet:3416:45:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
2921,5.264055252075195,5.17557430267334,-5.264055252075195,-3.178328275680542,factor_1,2921,46,hard,leetcode,,,,13.547173500061035,13.529037475585938,-21.341339111328125,31.692489624023438,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2921,"['qwen3_235b:2921:9:bwd', 'gemini_2.5_flash:2921:13:fwd', 'claude_3.7_sonnet:2921:14:fwd', 'gemini_2.5_flash_lite:2921:21:fwd']","['qwen3_235b:2921:9', 'gemini_2.5_flash:2921:13', 'claude_3.7_sonnet:2921:14', 'gemini_2.5_flash_lite:2921:21']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:2921:9:bwd': 'B', 'gemini_2.5_flash:2921:13:fwd': 'A', 'claude_3.7_sonnet:2921:14:fwd': 'A', 'gemini_2.5_flash_lite:2921:21:fwd': 'A'}",4,medium,-1.5100203230977058,0.1257314682006836,8.868406197356768,2.1015365380710076,2.1009488685859274,"{'qwen3_235b:2921:9:bwd': 'factor_1', 'gemini_2.5_flash:2921:13:fwd': 'factor_1', 'claude_3.7_sonnet:2921:14:fwd': 'factor_1', 'gemini_2.5_flash_lite:2921:21:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.75, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.75}"
3502,5.232687950134277,5.144207000732422,-5.232687950134277,-1.9730137586593628,factor_1,3502,176,medium,leetcode,,,,11.709356307983398,11.694242477416992,-17.776508331298828,28.064922332763672,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3502,['claude_3.7_sonnet:3502:229:bwd'],['claude_3.7_sonnet:3502:229'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:3502:229:bwd': 'B'},1,medium,0.006342102773487568,1.6420938968658447,0.0,6.49783992767334,6.495282173156738,{'claude_3.7_sonnet:3502:229:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3799,5.231994152069092,5.143513202667236,-5.231994152069092,-4.44417142868042,factor_1,3799,290,easy,leetcode,,,,14.084787368774414,14.065783500671387,-22.42542266845703,32.71244812011719,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3799,"['claude_4_sonnet:3799:125:fwd', 'claude_3.7_sonnet:3799:248:bwd']","['claude_4_sonnet:3799:125', 'claude_3.7_sonnet:3799:248']","['claude_3.7_sonnet', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_4_sonnet:3799:125:fwd': 'A', 'claude_3.7_sonnet:3799:248:bwd': 'B'}",2,hard,-3.566968619823456,-1.931216835975647,2.4085094750750566,1.1501321547036334,1.1510897494773549,"{'claude_4_sonnet:3799:125:fwd': 'factor_1', 'claude_3.7_sonnet:3799:248:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
arc192_d,5.1909918785095215,5.102510929107666,-5.1909918785095215,-2.6867566108703613,factor_1,arc192_d,664,hard,atcoder,,,,12.56486988067627,12.548338890075684,-19.49223518371582,29.697256088256836,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc192_d,['gemini_2.5_pro:arc192_d:195:fwd'],['gemini_2.5_pro:arc192_d:195'],['gemini_2.5_pro'],['fwd'],{'gemini_2.5_pro:arc192_d:195:fwd': 'A'},1,easy,-8.211451530456543,-6.575699806213379,0.0,1.5297236442565918,1.5312585830688477,{'gemini_2.5_pro:arc192_d:195:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': None, 'mistral_3b': None, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
3721,5.184850692749023,5.096369743347168,-5.184850692749023,-1.4297696352005005,factor_1,3721,260,medium,leetcode,,,,10.223734855651855,10.211143493652344,-14.917471885681152,25.110210418701172,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3721,"['gemini_2.5_flash_lite:3721:149:bwd', 'claude_4_sonnet:3721:110:bwd', 'claude_3.7_sonnet:3721:80:fwd', 'gemini_2.5_flash:3721:106:fwd']","['gemini_2.5_flash_lite:3721:149', 'claude_4_sonnet:3721:110', 'claude_3.7_sonnet:3721:80', 'gemini_2.5_flash:3721:106']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3721:149:bwd': 'B', 'claude_4_sonnet:3721:110:bwd': 'B', 'claude_3.7_sonnet:3721:80:fwd': 'A', 'gemini_2.5_flash:3721:106:fwd': 'A'}",4,easy,1.638365276157856,3.2741170823574066,3.0116422687143785,2.113118030299453,2.112522709589791,"{'gemini_2.5_flash_lite:3721:149:bwd': 'factor_1', 'claude_4_sonnet:3721:110:bwd': 'factor_1', 'claude_3.7_sonnet:3721:80:fwd': 'factor_1', 'gemini_2.5_flash:3721:106:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.25, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3031,5.163959503173828,5.075478553771973,-5.163959503173828,-4.850437164306641,factor_1,3031,57,medium,leetcode,,,,13.758230209350586,13.739752769470215,-21.85443878173828,32.005393981933594,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3031,"['gemini_2.5_flash:3031:320:fwd', 'gemini_2.5_flash_lite:3031:29:fwd']","['gemini_2.5_flash:3031:320', 'gemini_2.5_flash_lite:3031:29']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash:3031:320:fwd': 'A', 'gemini_2.5_flash_lite:3031:29:fwd': 'A'}",2,easy,-9.954811334609985,-8.319059610366821,7.969836543718343,1.3958393331826509,1.3964155643110276,"{'gemini_2.5_flash:3031:320:fwd': 'factor_1', 'gemini_2.5_flash_lite:3031:29:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
3464,5.149857521057129,5.061376571655273,-5.149857521057129,-1.6763886213302612,factor_1,3464,163,medium,leetcode,,,,10.632291793823242,10.618997573852539,-15.751859664916992,25.87461280822754,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3464,"['qwen3_235b:3464:41:bwd', 'gemini_2.5_flash_lite:3464:87:bwd', 'claude_4_sonnet:3464:66:fwd']","['qwen3_235b:3464:41', 'gemini_2.5_flash_lite:3464:87', 'claude_4_sonnet:3464:66']","['claude_4_sonnet', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3464:41:bwd': 'B', 'gemini_2.5_flash_lite:3464:87:bwd': 'B', 'claude_4_sonnet:3464:66:fwd': 'A'}",3,hard,2.606008857488632,4.241760651270549,2.802910295558896,0.8703359639777347,0.871247436698244,"{'qwen3_235b:3464:41:bwd': 'factor_1', 'gemini_2.5_flash_lite:3464:87:bwd': 'factor_1', 'claude_4_sonnet:3464:66:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
3104,5.066879749298096,4.97839879989624,-5.066879749298096,-3.8062727451324463,factor_1,3104,66,medium,leetcode,,,,12.699116706848145,12.682364463806152,-19.87903594970703,29.835834503173828,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3104,"['claude_3.7_sonnet:3104:198:fwd', 'claude_4_sonnet:3104:28:fwd']","['claude_3.7_sonnet:3104:198', 'claude_4_sonnet:3104:28']","['claude_3.7_sonnet', 'claude_4_sonnet']",['fwd'],"{'claude_3.7_sonnet:3104:198:fwd': 'A', 'claude_4_sonnet:3104:28:fwd': 'A'}",2,easy,-4.512469321489334,-2.8767175376415253,4.987324966235418,2.0759369680792608,2.0757837101240706,"{'claude_3.7_sonnet:3104:198:fwd': 'factor_1', 'claude_4_sonnet:3104:28:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
2916,5.031779766082764,4.943298816680908,-5.031779766082764,-2.140355348587036,factor_1,2916,43,medium,leetcode,,,,10.879972457885742,10.866255760192871,-16.354562759399414,26.241159439086914,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2916,['claude_4_sonnet:2916:15:bwd'],['claude_4_sonnet:2916:15'],['claude_4_sonnet'],['bwd'],{'claude_4_sonnet:2916:15:bwd': 'B'},1,medium,-0.993334949016571,0.6424168944358826,0.0,0.8717420101165771,0.8752914071083069,{'claude_4_sonnet:2916:15:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3760,5.023632526397705,4.93515157699585,-5.023632526397705,-1.11217200756073,factor_1,3760,272,medium,leetcode,,,,8.622869491577148,8.613120079040527,-11.946563720703125,21.81686782836914,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3760,"['gemini_2.5_flash_lite:3760:158:bwd', 'gemini_2.5_flash:3760:114:fwd']","['gemini_2.5_flash_lite:3760:158', 'gemini_2.5_flash:3760:114']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3760:158:bwd': 'B', 'gemini_2.5_flash:3760:114:fwd': 'A'}",2,hard,-3.0456331372261047,-1.409881353378296,2.1927774592241644,0.8891506113966453,0.890673213205176,"{'gemini_2.5_flash_lite:3760:158:bwd': 'factor_1', 'gemini_2.5_flash:3760:114:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3526,5.022890567779541,4.9344096183776855,-5.022890567779541,-2.1766741275787354,factor_1,3526,182,medium,leetcode,,,,10.889115333557129,10.875383377075195,-16.3813419342041,26.25016212463379,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3526,"['gemini_2.5_flash_lite:3526:95:fwd', 'claude_3.7_sonnet:3526:232:fwd']","['gemini_2.5_flash_lite:3526:95', 'claude_3.7_sonnet:3526:232']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash_lite:3526:95:fwd': 'A', 'claude_3.7_sonnet:3526:232:fwd': 'A'}",2,easy,-0.2496820017695427,1.3860698342323303,0.013141977421575912,0.5228081470224859,0.5258614041223835,"{'gemini_2.5_flash_lite:3526:95:fwd': 'factor_1', 'claude_3.7_sonnet:3526:232:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
