solver_item_id,solver_difficulty,solver_difficulty_centered,solver_easiness_z,solver_loading_factor_1,solver_loading_factor_2,solver_dominant_factor,solver_item_id_meta,solver_selected_order,solver_difficulty_meta,solver_platform,solver_question_content,solver_starter_code,solver_prompt,solver_difficulty_laplace_se,solver_difficulty_centered_laplace_se,solver_difficulty_centered_laplace_lo,solver_difficulty_centered_laplace_hi,solver_scores,question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc329_c,7.083407402038574,6.415167331695557,-7.083407402038574,1.5078696012496948,4.349853038787842,factor_2,abc329_c,382,medium,atcoder,,,,2.309945821762085,2.331027030944824,1.8463544845581055,10.983980178833008,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc329_c,"['gemini_2.5_flash:abc329_c:166:bwd', 'claude_4_opus:abc329_c:121:fwd', 'qwen3_235b:abc329_c:124:fwd', 'claude_3.7_sonnet:abc329_c:117:bwd']","['gemini_2.5_flash:abc329_c:166', 'claude_4_opus:abc329_c:121', 'qwen3_235b:abc329_c:124', 'claude_3.7_sonnet:abc329_c:117']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc329_c:166:bwd': 'B', 'claude_4_opus:abc329_c:121:fwd': 'A', 'qwen3_235b:abc329_c:124:fwd': 'A', 'claude_3.7_sonnet:abc329_c:117:bwd': 'B'}",4,hard,-2.9022692143917084,-1.4881736934185028,1.2141654099128665,1.9519286167643164,1.951953768144274,"{'gemini_2.5_flash:abc329_c:166:bwd': 'factor_2', 'claude_4_opus:abc329_c:121:fwd': 'factor_2', 'qwen3_235b:abc329_c:124:fwd': 'factor_2', 'claude_3.7_sonnet:abc329_c:117:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.75, 'mistral_3b': 0.75, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
abc336_d,6.965606212615967,6.297366142272949,-6.965606212615967,-0.7492964267730713,6.456484794616699,factor_2,abc336_d,402,medium,atcoder,,,,1.8976980447769165,1.9246366024017334,2.525078296661377,10.06965446472168,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc336_d,"['gemini_2.5_flash:abc336_d:176:fwd', 'gemini_2.5_flash_lite:abc336_d:234:fwd']","['gemini_2.5_flash:abc336_d:176', 'gemini_2.5_flash_lite:abc336_d:234']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash:abc336_d:176:fwd': 'A', 'gemini_2.5_flash_lite:abc336_d:234:fwd': 'A'}",2,medium,-5.1747119426727295,-3.7606165409088135,1.318376012131567,3.170259595206664,3.1699258091876032,"{'gemini_2.5_flash:abc336_d:176:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc336_d:234:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
abc400_d,6.9226226806640625,6.254382610321045,-6.9226226806640625,0.2055758386850357,0.9821067452430725,factor_2,abc400_d,639,medium,atcoder,,,,2.9574594497680664,2.972257375717163,0.4287581443786621,12.080007553100586,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc400_d,"['gemini_2.5_flash_lite:abc400_d:380:fwd', 'claude_3.7_sonnet:abc400_d:177:bwd', 'qwen3_235b:abc400_d:208:bwd', 'claude_4_opus:abc400_d:187:fwd', 'gemini_2.5_flash:abc400_d:289:fwd', 'gemini_2.5_pro:abc400_d:177:fwd']","['gemini_2.5_flash_lite:abc400_d:380', 'claude_3.7_sonnet:abc400_d:177', 'qwen3_235b:abc400_d:208', 'claude_4_opus:abc400_d:187', 'gemini_2.5_flash:abc400_d:289', 'gemini_2.5_pro:abc400_d:177']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc400_d:380:fwd': 'A', 'claude_3.7_sonnet:abc400_d:177:bwd': 'B', 'qwen3_235b:abc400_d:208:bwd': 'B', 'claude_4_opus:abc400_d:187:fwd': 'A', 'gemini_2.5_flash:abc400_d:289:fwd': 'A', 'gemini_2.5_pro:abc400_d:177:fwd': 'A'}",6,hard,-1.4707099596659343,-0.056614418824513756,3.680481392122481,2.2609293481624073,2.2604028485135896,"{'gemini_2.5_flash_lite:abc400_d:380:fwd': 'factor_1', 'claude_3.7_sonnet:abc400_d:177:bwd': 'factor_2', 'qwen3_235b:abc400_d:208:bwd': 'factor_2', 'claude_4_opus:abc400_d:187:fwd': 'factor_1', 'gemini_2.5_flash:abc400_d:289:fwd': 'factor_1', 'gemini_2.5_pro:abc400_d:177:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.8333333333333334, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.5}"
abc351_f,6.698077201843262,6.029837131500244,-6.698077201843262,-0.7116265296936035,6.180291175842285,factor_2,abc351_f,443,hard,atcoder,,,,1.841550350189209,1.8694645166397095,2.3656866550445557,9.693987846374512,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc351_f,"['gemini_2.5_flash_lite:abc351_f:262:bwd', 'claude_3.7_sonnet:abc351_f:288:bwd', 'qwen3_235b:abc351_f:143:bwd']","['gemini_2.5_flash_lite:abc351_f:262', 'claude_3.7_sonnet:abc351_f:288', 'qwen3_235b:abc351_f:143']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite', 'qwen3_235b']",['bwd'],"{'gemini_2.5_flash_lite:abc351_f:262:bwd': 'B', 'claude_3.7_sonnet:abc351_f:288:bwd': 'B', 'qwen3_235b:abc351_f:143:bwd': 'B'}",3,hard,-0.6506204009056091,0.7634751598040262,1.8715879508616622,2.2512447116632135,2.2512763325400837,"{'gemini_2.5_flash_lite:abc351_f:262:bwd': 'factor_2', 'claude_3.7_sonnet:abc351_f:288:bwd': 'factor_1', 'qwen3_235b:abc351_f:143:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.6666666666666666}"
abc384_e,6.503884792327881,5.835644721984863,-6.503884792327881,0.1797514110803604,0.9292782545089722,factor_2,abc384_e,574,hard,atcoder,,,,2.6751058101654053,2.6923301219940186,0.5586776733398438,11.112611770629883,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc384_e,"['claude_4_opus:abc384_e:170:bwd', 'claude_4_sonnet:abc384_e:243:fwd', 'qwen3_235b:abc384_e:179:fwd', 'gemini_2.5_flash:abc384_e:251:bwd', 'gemini_2.5_flash_lite:abc384_e:344:bwd', 'claude_3.7_sonnet:abc384_e:306:fwd']","['claude_4_opus:abc384_e:170', 'claude_4_sonnet:abc384_e:243', 'qwen3_235b:abc384_e:179', 'gemini_2.5_flash:abc384_e:251', 'gemini_2.5_flash_lite:abc384_e:344', 'claude_3.7_sonnet:abc384_e:306']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc384_e:170:bwd': 'B', 'claude_4_sonnet:abc384_e:243:fwd': 'A', 'qwen3_235b:abc384_e:179:fwd': 'A', 'gemini_2.5_flash:abc384_e:251:bwd': 'B', 'gemini_2.5_flash_lite:abc384_e:344:bwd': 'B', 'claude_3.7_sonnet:abc384_e:306:fwd': 'A'}",6,medium,-3.199183563080927,-1.785088042418162,3.3936256539802443,3.074811839812506,3.073753192085571,"{'claude_4_opus:abc384_e:170:bwd': 'factor_1', 'claude_4_sonnet:abc384_e:243:fwd': 'factor_2', 'qwen3_235b:abc384_e:179:fwd': 'factor_2', 'gemini_2.5_flash:abc384_e:251:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc384_e:344:bwd': 'factor_1', 'claude_3.7_sonnet:abc384_e:306:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.8333333333333334, 'mistral_14b': 0.16666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.16666666666666666, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc353_d,6.491623878479004,5.823383808135986,-6.491623878479004,-0.7689652442932129,6.173195838928223,factor_2,abc353_d,448,medium,atcoder,,,,1.8298567533493042,1.8579808473587036,2.181741237640381,9.46502685546875,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc353_d,['claude_4_opus:abc353_d:141:fwd'],['claude_4_opus:abc353_d:141'],['claude_4_opus'],['fwd'],{'claude_4_opus:abc353_d:141:fwd': 'A'},1,easy,-0.764356791973114,0.6497387290000916,0.0,0.7826063632965088,0.7916927933692932,{'claude_4_opus:abc353_d:141:fwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
abc393_f,6.486403942108154,5.818163871765137,-6.486403942108154,-0.7336999177932739,6.1013383865356445,factor_2,abc393_f,612,hard,atcoder,,,,1.818638801574707,1.8469665050506592,2.1981093883514404,9.438218116760254,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc393_f,"['gemini_2.5_pro:abc393_f:246:fwd', 'gemini_2.5_flash:abc393_f:276:fwd']","['gemini_2.5_pro:abc393_f:246', 'gemini_2.5_flash:abc393_f:276']","['gemini_2.5_flash', 'gemini_2.5_pro']",['fwd'],"{'gemini_2.5_pro:abc393_f:246:fwd': 'A', 'gemini_2.5_flash:abc393_f:276:fwd': 'A'}",2,hard,-4.352313533425331,-2.938218057155609,6.845029289973426,1.5962034020081142,1.5977753118094271,"{'gemini_2.5_pro:abc393_f:246:fwd': 'factor_2', 'gemini_2.5_flash:abc393_f:276:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc362_e,6.397298336029053,5.729058265686035,-6.397298336029053,0.17325197160243988,0.9157716035842896,factor_2,abc362_e,478,hard,atcoder,,,,2.6078784465789795,2.625744104385376,0.5825996398925781,10.875516891479492,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc362_e,"['gemini_2.5_flash:abc362_e:208:bwd', 'gemini_2.5_flash_lite:abc362_e:283:fwd', 'claude_3.7_sonnet:abc362_e:140:bwd']","['gemini_2.5_flash:abc362_e:208', 'gemini_2.5_flash_lite:abc362_e:283', 'claude_3.7_sonnet:abc362_e:140']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:abc362_e:208:bwd': 'B', 'gemini_2.5_flash_lite:abc362_e:283:fwd': 'A', 'claude_3.7_sonnet:abc362_e:140:bwd': 'B'}",3,hard,-6.85039496421814,-5.436299363772075,3.6000315049313447,3.0538358152518588,3.053196066495918,"{'gemini_2.5_flash:abc362_e:208:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc362_e:283:fwd': 'factor_2', 'claude_3.7_sonnet:abc362_e:140:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
abc312_c,6.151390075683594,5.483150005340576,-6.151390075683594,-0.7280271649360657,5.809555530548096,factor_2,abc312_c,332,medium,atcoder,,,,1.7648963928222656,1.794231653213501,1.9664559364318848,8.99984359741211,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc312_c,"['claude_3.7_sonnet:abc312_c:100:bwd', 'claude_4_opus:abc312_c:102:bwd']","['claude_3.7_sonnet:abc312_c:100', 'claude_4_opus:abc312_c:102']","['claude_3.7_sonnet', 'claude_4_opus']",['bwd'],"{'claude_3.7_sonnet:abc312_c:100:bwd': 'B', 'claude_4_opus:abc312_c:102:bwd': 'B'}",2,hard,-0.7239497974514961,0.69014573097229,0.7973853306968826,0.8153222755257199,0.8194887335634709,"{'claude_3.7_sonnet:abc312_c:100:bwd': 'factor_1', 'claude_4_opus:abc312_c:102:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.5}"
abc304_d,6.030269622802734,5.362029552459717,-6.030269622802734,-3.9833762645721436,3.206531047821045,factor_1,abc304_d,306,medium,atcoder,,,,15.289961814880371,15.271047592163086,-24.569223403930664,35.29328155517578,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc304_d,"['gemini_2.5_flash:abc304_d:136:fwd', 'gemini_2.5_pro:abc304_d:222:bwd', 'claude_4_opus:abc304_d:89:bwd', 'claude_3.7_sonnet:abc304_d:93:bwd', 'claude_4_sonnet:abc304_d:132:bwd']","['gemini_2.5_flash:abc304_d:136', 'gemini_2.5_pro:abc304_d:222', 'claude_4_opus:abc304_d:89', 'claude_3.7_sonnet:abc304_d:93', 'claude_4_sonnet:abc304_d:132']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:abc304_d:136:fwd': 'A', 'gemini_2.5_pro:abc304_d:222:bwd': 'B', 'claude_4_opus:abc304_d:89:bwd': 'B', 'claude_3.7_sonnet:abc304_d:93:bwd': 'B', 'claude_4_sonnet:abc304_d:132:bwd': 'B'}",5,medium,-0.45295649766921997,0.9611390233039856,3.2769971865845733,2.5145521335721,2.5139484396463163,"{'gemini_2.5_flash:abc304_d:136:fwd': 'factor_2', 'gemini_2.5_pro:abc304_d:222:bwd': 'factor_1', 'claude_4_opus:abc304_d:89:bwd': 'factor_1', 'claude_3.7_sonnet:abc304_d:93:bwd': 'factor_1', 'claude_4_sonnet:abc304_d:132:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6, 'mistral_14b': 0.6, 'mistral_3b': 0.2, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.2, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.2, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.6}"
abc353_c,6.025742053985596,5.357501983642578,-6.025742053985596,-0.741824209690094,5.736457824707031,factor_2,abc353_c,447,medium,atcoder,,,,1.7503806352615356,1.7799973487854004,1.8687071800231934,8.846296310424805,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc353_c,"['claude_4_opus:abc353_c:140:fwd', 'claude_4_sonnet:abc353_c:199:fwd']","['claude_4_opus:abc353_c:140', 'claude_4_sonnet:abc353_c:199']","['claude_4_opus', 'claude_4_sonnet']",['fwd'],"{'claude_4_opus:abc353_c:140:fwd': 'A', 'claude_4_sonnet:abc353_c:199:fwd': 'A'}",2,hard,-5.20015823841095,-3.786062777042389,3.114041734294934,3.1254615451912087,3.1251661660314927,"{'claude_4_opus:abc353_c:140:fwd': 'factor_1', 'claude_4_sonnet:abc353_c:199:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
abc325_d,6.0151448249816895,5.346904754638672,-6.0151448249816895,0.14808373153209686,0.8681961894035339,factor_2,abc325_d,369,hard,atcoder,,,,2.3819379806518555,2.402179479598999,0.6386327743530273,10.055176734924316,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc325_d,['gemini_2.5_pro:abc325_d:90:bwd'],['gemini_2.5_pro:abc325_d:90'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:abc325_d:90:bwd': 'B'},1,hard,3.7934157848358154,5.2075114250183105,0.0,5.990114688873291,5.988508701324463,{'gemini_2.5_pro:abc325_d:90:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
abc302_d,5.845132827758789,5.1768927574157715,-5.845132827758789,-0.7328062057495117,5.584964752197266,factor_2,abc302_d,298,medium,atcoder,,,,1.7225241661071777,1.7526934146881104,1.7416136264801025,8.61217212677002,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc302_d,['claude_3.7_sonnet:abc302_d:249:fwd'],['claude_3.7_sonnet:abc302_d:249'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc302_d:249:fwd': 'A'},1,easy,-1.898404836654663,-0.4843093156814575,0.0,0.9283983111381531,0.9359438419342041,{'claude_3.7_sonnet:abc302_d:249:fwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc331_d,5.841789245605469,5.173549175262451,-5.841789245605469,0.13724757730960846,0.8463553190231323,factor_2,abc331_d,390,hard,atcoder,,,,2.286372661590576,2.3077385425567627,0.6503815650939941,9.69671630859375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc331_d,"['qwen3_235b:abc331_d:125:fwd', 'gemini_2.5_flash:abc331_d:169:bwd']","['qwen3_235b:abc331_d:125', 'gemini_2.5_flash:abc331_d:169']","['gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc331_d:125:fwd': 'A', 'gemini_2.5_flash:abc331_d:169:bwd': 'B'}",2,easy,-4.715296387672424,-3.3012008666992188,1.5547190170160445,7.628909311940949,7.625768815785671,"{'qwen3_235b:abc331_d:125:fwd': 'factor_1', 'gemini_2.5_flash:abc331_d:169:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc303_c,5.693717002868652,5.025476932525635,-5.693717002868652,-0.3122817575931549,10.165474891662598,factor_2,abc303_c,302,medium,atcoder,,,,3.3613760471343994,3.373283863067627,-1.5861597061157227,11.637113571166992,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc303_c,"['claude_3.7_sonnet:abc303_c:91:fwd', 'gemini_2.5_flash:abc303_c:134:bwd', 'claude_4_opus:abc303_c:87:bwd']","['claude_3.7_sonnet:abc303_c:91', 'gemini_2.5_flash:abc303_c:134', 'claude_4_opus:abc303_c:87']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc303_c:91:fwd': 'A', 'gemini_2.5_flash:abc303_c:134:bwd': 'B', 'claude_4_opus:abc303_c:87:bwd': 'B'}",3,easy,0.21484458446502686,1.6289400259653728,4.776894732782486,1.6637120953150983,1.6644122603955296,"{'claude_3.7_sonnet:abc303_c:91:fwd': 'factor_1', 'gemini_2.5_flash:abc303_c:134:bwd': 'factor_2', 'claude_4_opus:abc303_c:87:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
abc380_f,5.594327926635742,4.926087856292725,-5.594327926635742,0.11970865726470947,0.8159781098365784,factor_2,abc380_f,559,hard,atcoder,,,,2.1578283309936523,2.1808416843414307,0.6516380310058594,9.20053768157959,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc380_f,"['gemini_2.5_pro:abc380_f:146:fwd', 'gemini_2.5_flash:abc380_f:242:fwd', 'claude_3.7_sonnet:abc380_f:157:bwd', 'claude_4_sonnet:abc380_f:240:fwd', 'gemini_2.5_flash_lite:abc380_f:333:fwd']","['gemini_2.5_pro:abc380_f:146', 'gemini_2.5_flash:abc380_f:242', 'claude_3.7_sonnet:abc380_f:157', 'claude_4_sonnet:abc380_f:240', 'gemini_2.5_flash_lite:abc380_f:333']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:abc380_f:146:fwd': 'A', 'gemini_2.5_flash:abc380_f:242:fwd': 'A', 'claude_3.7_sonnet:abc380_f:157:bwd': 'B', 'claude_4_sonnet:abc380_f:240:fwd': 'A', 'gemini_2.5_flash_lite:abc380_f:333:fwd': 'A'}",5,hard,1.2385411739349366,2.6526366233825684,3.9254820865702644,2.631245046168069,2.630559600362873,"{'gemini_2.5_pro:abc380_f:146:fwd': 'factor_1', 'gemini_2.5_flash:abc380_f:242:fwd': 'factor_2', 'claude_3.7_sonnet:abc380_f:157:bwd': 'factor_1', 'claude_4_sonnet:abc380_f:240:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc380_f:333:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.8, 'mistral_3b': 0.8, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.2, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.2}"
