question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc364_a,['gemini_2.5_flash:abc364_a:393:bwd'],['gemini_2.5_flash:abc364_a:393'],['gemini_2.5_flash'],['bwd'],{'gemini_2.5_flash:abc364_a:393:bwd': 'B'},1,easy,11.217484474182129,12.853236198425293,0.0,1.5402417182922363,1.5417560338974,{'gemini_2.5_flash:abc364_a:393:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
3292,"['claude_3.7_sonnet:3292:30:fwd', 'gemini_2.5_flash_lite:3292:52:bwd', 'gemini_2.5_flash:3292:30:bwd', 'claude_4_sonnet:3292:42:fwd']","['claude_3.7_sonnet:3292:30', 'gemini_2.5_flash_lite:3292:52', 'gemini_2.5_flash:3292:30', 'claude_4_sonnet:3292:42']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_3.7_sonnet:3292:30:fwd': 'A', 'gemini_2.5_flash_lite:3292:52:bwd': 'B', 'gemini_2.5_flash:3292:30:bwd': 'B', 'claude_4_sonnet:3292:42:fwd': 'A'}",4,hard,-3.7114712896291167,-2.0757195353507996,11.688663412819885,5.879519777628853,5.876870655222372,"{'claude_3.7_sonnet:3292:30:fwd': 'factor_1', 'gemini_2.5_flash_lite:3292:52:bwd': 'factor_1', 'gemini_2.5_flash:3292:30:bwd': 'factor_1', 'claude_4_sonnet:3292:42:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
abc361_f,"['gemini_2.5_flash:abc361_f:207:bwd', 'gemini_2.5_flash_lite:abc361_f:281:fwd']","['gemini_2.5_flash:abc361_f:207', 'gemini_2.5_flash_lite:abc361_f:281']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:abc361_f:207:bwd': 'B', 'gemini_2.5_flash_lite:abc361_f:281:fwd': 'A'}",2,hard,5.568456992506981,7.204208791255951,7.449394867132361,0.9768912053659387,0.9781976546399064,"{'gemini_2.5_flash:abc361_f:207:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc361_f:281:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.5, 'mistral_3b': 0.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc374_f,"['gemini_2.5_flash:abc374_f:404:bwd', 'gemini_2.5_pro:abc374_f:132:bwd', 'claude_4_sonnet:abc374_f:225:fwd', 'claude_4_opus:abc374_f:158:fwd']","['gemini_2.5_flash:abc374_f:404', 'gemini_2.5_pro:abc374_f:132', 'claude_4_sonnet:abc374_f:225', 'claude_4_opus:abc374_f:158']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:abc374_f:404:bwd': 'B', 'gemini_2.5_pro:abc374_f:132:bwd': 'B', 'claude_4_sonnet:abc374_f:225:fwd': 'A', 'claude_4_opus:abc374_f:158:fwd': 'A'}",4,hard,1.9873011112213135,3.6230528354644775,7.804610197179729,2.2519979435508013,2.2513113686122574,"{'gemini_2.5_flash:abc374_f:404:bwd': 'factor_1', 'gemini_2.5_pro:abc374_f:132:bwd': 'factor_1', 'claude_4_sonnet:abc374_f:225:fwd': 'factor_1', 'claude_4_opus:abc374_f:158:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.0}"
3771,"['qwen3_235b:3771:96:bwd', 'gemini_2.5_flash_lite:3771:162:fwd', 'gemini_2.5_flash:3771:118:bwd', 'claude_4_sonnet:3771:117:fwd', 'claude_4_opus:3771:76:fwd', 'gemini_2.5_pro:3771:68:fwd']","['qwen3_235b:3771:96', 'gemini_2.5_flash_lite:3771:162', 'gemini_2.5_flash:3771:118', 'claude_4_sonnet:3771:117', 'claude_4_opus:3771:76', 'gemini_2.5_pro:3771:68']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3771:96:bwd': 'B', 'gemini_2.5_flash_lite:3771:162:fwd': 'A', 'gemini_2.5_flash:3771:118:bwd': 'B', 'claude_4_sonnet:3771:117:fwd': 'A', 'claude_4_opus:3771:76:fwd': 'A', 'gemini_2.5_pro:3771:68:fwd': 'A'}",6,medium,2.023090216020743,3.6588419874509177,6.8366571077189064,1.6567539833994387,1.6563144186540628,"{'qwen3_235b:3771:96:bwd': 'factor_1', 'gemini_2.5_flash_lite:3771:162:fwd': 'factor_1', 'gemini_2.5_flash:3771:118:bwd': 'factor_1', 'claude_4_sonnet:3771:117:fwd': 'factor_1', 'claude_4_opus:3771:76:fwd': 'factor_1', 'gemini_2.5_pro:3771:68:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.16666666666666666, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.16666666666666666}"
abc306_e,"['gemini_2.5_pro:abc306_e:77:bwd', 'gemini_2.5_flash:abc306_e:137:fwd', 'gemini_2.5_flash_lite:abc306_e:183:fwd']","['gemini_2.5_pro:abc306_e:77', 'gemini_2.5_flash:abc306_e:137', 'gemini_2.5_flash_lite:abc306_e:183']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:abc306_e:77:bwd': 'B', 'gemini_2.5_flash:abc306_e:137:fwd': 'A', 'gemini_2.5_flash_lite:abc306_e:183:fwd': 'A'}",3,hard,-1.5885133743286133,0.04723834991455078,10.40930735553832,2.929200402556416,2.9282013795671245,"{'gemini_2.5_pro:abc306_e:77:bwd': 'factor_1', 'gemini_2.5_flash:abc306_e:137:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc306_e:183:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.0}"
abc370_a,['gemini_2.5_pro:abc370_a:236:bwd'],['gemini_2.5_pro:abc370_a:236'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:abc370_a:236:bwd': 'B'},1,hard,10.334395408630371,11.970147132873535,0.0,1.5115793943405151,1.5131499767303467,{'gemini_2.5_pro:abc370_a:236:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
abc321_e,"['claude_4_opus:abc321_e:110:fwd', 'claude_3.7_sonnet:abc321_e:261:bwd', 'gemini_2.5_pro:abc321_e:86:bwd', 'claude_4_sonnet:abc321_e:154:bwd', 'gemini_2.5_flash_lite:abc321_e:210:bwd', 'gemini_2.5_flash:abc321_e:158:bwd', 'qwen3_235b:abc321_e:121:fwd']","['claude_4_opus:abc321_e:110', 'claude_3.7_sonnet:abc321_e:261', 'gemini_2.5_pro:abc321_e:86', 'claude_4_sonnet:abc321_e:154', 'gemini_2.5_flash_lite:abc321_e:210', 'gemini_2.5_flash:abc321_e:158', 'qwen3_235b:abc321_e:121']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc321_e:110:fwd': 'A', 'claude_3.7_sonnet:abc321_e:261:bwd': 'B', 'gemini_2.5_pro:abc321_e:86:bwd': 'B', 'claude_4_sonnet:abc321_e:154:bwd': 'B', 'gemini_2.5_flash_lite:abc321_e:210:bwd': 'B', 'gemini_2.5_flash:abc321_e:158:bwd': 'B', 'qwen3_235b:abc321_e:121:fwd': 'A'}",7,hard,-1.8553289207962476,-0.21957717623029435,7.610427189376066,1.5267534663114624,1.5263512983503629,"{'claude_4_opus:abc321_e:110:fwd': 'factor_1', 'claude_3.7_sonnet:abc321_e:261:bwd': 'factor_1', 'gemini_2.5_pro:abc321_e:86:bwd': 'factor_1', 'claude_4_sonnet:abc321_e:154:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc321_e:210:bwd': 'factor_1', 'gemini_2.5_flash:abc321_e:158:bwd': 'factor_1', 'qwen3_235b:abc321_e:121:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.7142857142857143, 'mistral_14b': 0.2857142857142857, 'mistral_3b': 0.2857142857142857, 'mistral_8b': 0.5714285714285714, 'qwen3_5_0_8b': 0.2857142857142857, 'qwen3_5_27b': 0.7142857142857143, 'qwen3_5_2b': 0.7142857142857143, 'qwen3_5_4b': 0.7142857142857143, 'qwen3_5_9b': 0.7142857142857143}"
3587,"['qwen3_235b:3587:60:bwd', 'claude_4_opus:3587:53:bwd', 'claude_3.7_sonnet:3587:62:bwd', 'gemini_2.5_flash_lite:3587:113:fwd', 'gemini_2.5_pro:3587:37:fwd', 'gemini_2.5_flash:3587:75:fwd']","['qwen3_235b:3587:60', 'claude_4_opus:3587:53', 'claude_3.7_sonnet:3587:62', 'gemini_2.5_flash_lite:3587:113', 'gemini_2.5_pro:3587:37', 'gemini_2.5_flash:3587:75']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3587:60:bwd': 'B', 'claude_4_opus:3587:53:bwd': 'B', 'claude_3.7_sonnet:3587:62:bwd': 'B', 'gemini_2.5_flash_lite:3587:113:fwd': 'A', 'gemini_2.5_pro:3587:37:fwd': 'A', 'gemini_2.5_flash:3587:75:fwd': 'A'}",6,hard,2.5544555708765984,4.190207362174988,4.418959840284226,1.9895083808205996,1.9888522154254782,"{'qwen3_235b:3587:60:bwd': 'factor_1', 'claude_4_opus:3587:53:bwd': 'factor_1', 'claude_3.7_sonnet:3587:62:bwd': 'factor_1', 'gemini_2.5_flash_lite:3587:113:fwd': 'factor_1', 'gemini_2.5_pro:3587:37:fwd': 'factor_1', 'gemini_2.5_flash:3587:75:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.16666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.16666666666666666, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.16666666666666666}"
abc396_g,"['claude_4_opus:abc396_g:184:bwd', 'gemini_2.5_flash:abc396_g:281:fwd', 'claude_3.7_sonnet:abc396_g:170:bwd', 'claude_4_sonnet:abc396_g:264:bwd', 'gemini_2.5_flash_lite:abc396_g:370:fwd', 'gemini_2.5_pro:abc396_g:249:fwd']","['claude_4_opus:abc396_g:184', 'gemini_2.5_flash:abc396_g:281', 'claude_3.7_sonnet:abc396_g:170', 'claude_4_sonnet:abc396_g:264', 'gemini_2.5_flash_lite:abc396_g:370', 'gemini_2.5_pro:abc396_g:249']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_4_opus:abc396_g:184:bwd': 'B', 'gemini_2.5_flash:abc396_g:281:fwd': 'A', 'claude_3.7_sonnet:abc396_g:170:bwd': 'B', 'claude_4_sonnet:abc396_g:264:bwd': 'B', 'gemini_2.5_flash_lite:abc396_g:370:fwd': 'A', 'gemini_2.5_pro:abc396_g:249:fwd': 'A'}",6,hard,2.9257241735855737,4.561475952466329,4.439632324922194,1.3788700270255252,1.3786327344223341,"{'claude_4_opus:abc396_g:184:bwd': 'factor_1', 'gemini_2.5_flash:abc396_g:281:fwd': 'factor_1', 'claude_3.7_sonnet:abc396_g:170:bwd': 'factor_1', 'claude_4_sonnet:abc396_g:264:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc396_g:370:fwd': 'factor_1', 'gemini_2.5_pro:abc396_g:249:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3697,"['claude_4_sonnet:3697:106:fwd', 'gemini_2.5_flash_lite:3697:141:fwd', 'qwen3_235b:3697:79:fwd', 'claude_4_opus:3697:68:fwd', 'gemini_2.5_flash:3697:100:fwd']","['claude_4_sonnet:3697:106', 'gemini_2.5_flash_lite:3697:141', 'qwen3_235b:3697:79', 'claude_4_opus:3697:68', 'gemini_2.5_flash:3697:100']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']",['fwd'],"{'claude_4_sonnet:3697:106:fwd': 'A', 'gemini_2.5_flash_lite:3697:141:fwd': 'A', 'qwen3_235b:3697:79:fwd': 'A', 'claude_4_opus:3697:68:fwd': 'A', 'gemini_2.5_flash:3697:100:fwd': 'A'}",5,hard,2.833306169509888,4.469057965278625,6.978183783060366,2.7392863824517475,2.738236501953387,"{'claude_4_sonnet:3697:106:fwd': 'factor_1', 'gemini_2.5_flash_lite:3697:141:fwd': 'factor_1', 'qwen3_235b:3697:79:fwd': 'factor_1', 'claude_4_opus:3697:68:fwd': 'factor_1', 'gemini_2.5_flash:3697:100:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.4, 'mistral_3b': 0.8, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
3229,"['claude_4_opus:3229:20:bwd', 'gemini_2.5_flash:3229:25:bwd', 'gemini_2.5_pro:3229:208:bwd', 'claude_3.7_sonnet:3229:26:bwd', 'gemini_2.5_flash_lite:3229:45:bwd', 'claude_4_sonnet:3229:36:fwd']","['claude_4_opus:3229:20', 'gemini_2.5_flash:3229:25', 'gemini_2.5_pro:3229:208', 'claude_3.7_sonnet:3229:26', 'gemini_2.5_flash_lite:3229:45', 'claude_4_sonnet:3229:36']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_4_opus:3229:20:bwd': 'B', 'gemini_2.5_flash:3229:25:bwd': 'B', 'gemini_2.5_pro:3229:208:bwd': 'B', 'claude_3.7_sonnet:3229:26:bwd': 'B', 'gemini_2.5_flash_lite:3229:45:bwd': 'B', 'claude_4_sonnet:3229:36:fwd': 'A'}",6,hard,-0.06671142081419627,1.5690403580665588,7.954698741457378,1.3218280014070465,1.3216359146415855,"{'claude_4_opus:3229:20:bwd': 'factor_1', 'gemini_2.5_flash:3229:25:bwd': 'factor_1', 'gemini_2.5_pro:3229:208:bwd': 'factor_1', 'claude_3.7_sonnet:3229:26:bwd': 'factor_1', 'gemini_2.5_flash_lite:3229:45:bwd': 'factor_1', 'claude_4_sonnet:3229:36:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.16666666666666666, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.8333333333333334, 'qwen3_5_9b': 0.8333333333333334}"
3482,"['qwen3_235b:3482:44:bwd', 'claude_3.7_sonnet:3482:51:bwd']","['qwen3_235b:3482:44', 'claude_3.7_sonnet:3482:51']","['claude_3.7_sonnet', 'qwen3_235b']",['bwd'],"{'qwen3_235b:3482:44:bwd': 'B', 'claude_3.7_sonnet:3482:51:bwd': 'B'}",2,hard,4.739308148622513,6.375059962272644,7.121526861839688,3.1221047917047726,3.1211745198186405,"{'qwen3_235b:3482:44:bwd': 'factor_1', 'claude_3.7_sonnet:3482:51:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.5}"
3528,"['gemini_2.5_flash:3528:61:fwd', 'claude_4_sonnet:3528:73:bwd', 'qwen3_235b:3528:48:bwd', 'gemini_2.5_flash_lite:3528:96:bwd']","['gemini_2.5_flash:3528:61', 'claude_4_sonnet:3528:73', 'qwen3_235b:3528:48', 'gemini_2.5_flash_lite:3528:96']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3528:61:fwd': 'A', 'claude_4_sonnet:3528:73:bwd': 'B', 'qwen3_235b:3528:48:bwd': 'B', 'gemini_2.5_flash_lite:3528:96:bwd': 'B'}",4,hard,3.0838256552815437,4.719577431678772,4.369379357960986,2.766282091174373,2.765279352843744,"{'gemini_2.5_flash:3528:61:fwd': 'factor_1', 'claude_4_sonnet:3528:73:bwd': 'factor_1', 'qwen3_235b:3528:48:bwd': 'factor_1', 'gemini_2.5_flash_lite:3528:96:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.0, 'mistral_3b': 0.25, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 0.25}"
abc356_e,"['gemini_2.5_flash_lite:abc356_e:267:fwd', 'qwen3_235b:abc356_e:145:bwd', 'gemini_2.5_pro:abc356_e:110:fwd', 'gemini_2.5_flash:abc356_e:198:fwd']","['gemini_2.5_flash_lite:abc356_e:267', 'qwen3_235b:abc356_e:145', 'gemini_2.5_pro:abc356_e:110', 'gemini_2.5_flash:abc356_e:198']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc356_e:267:fwd': 'A', 'qwen3_235b:abc356_e:145:bwd': 'B', 'gemini_2.5_pro:abc356_e:110:fwd': 'A', 'gemini_2.5_flash:abc356_e:198:fwd': 'A'}",4,hard,0.3470050133764744,1.982756793498993,6.66658610844202,2.0465163765572685,2.045966063110432,"{'gemini_2.5_flash_lite:abc356_e:267:fwd': 'factor_1', 'qwen3_235b:abc356_e:145:bwd': 'factor_1', 'gemini_2.5_pro:abc356_e:110:fwd': 'factor_1', 'gemini_2.5_flash:abc356_e:198:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3394,"['gemini_2.5_flash:3394:44:bwd', 'claude_3.7_sonnet:3394:219:fwd', 'gemini_2.5_flash_lite:3394:71:bwd']","['gemini_2.5_flash:3394:44', 'claude_3.7_sonnet:3394:219', 'gemini_2.5_flash_lite:3394:71']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:3394:44:bwd': 'B', 'claude_3.7_sonnet:3394:219:fwd': 'A', 'gemini_2.5_flash_lite:3394:71:bwd': 'B'}",3,hard,5.492258409659068,7.128010193506877,4.265685431996123,3.0710923355509863,3.0700074806786666,"{'gemini_2.5_flash:3394:44:bwd': 'factor_1', 'claude_3.7_sonnet:3394:219:fwd': 'factor_1', 'gemini_2.5_flash_lite:3394:71:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.0, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
3080,"['claude_4_opus:3080:15:fwd', 'gemini_2.5_pro:3080:205:bwd', 'claude_4_sonnet:3080:25:bwd', 'gemini_2.5_flash_lite:3080:32:fwd', 'claude_3.7_sonnet:3080:196:fwd', 'qwen3_235b:3080:13:bwd']","['claude_4_opus:3080:15', 'gemini_2.5_pro:3080:205', 'claude_4_sonnet:3080:25', 'gemini_2.5_flash_lite:3080:32', 'claude_3.7_sonnet:3080:196', 'qwen3_235b:3080:13']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:3080:15:fwd': 'A', 'gemini_2.5_pro:3080:205:bwd': 'B', 'claude_4_sonnet:3080:25:bwd': 'B', 'gemini_2.5_flash_lite:3080:32:fwd': 'A', 'claude_3.7_sonnet:3080:196:fwd': 'A', 'qwen3_235b:3080:13:bwd': 'B'}",6,hard,0.532592569788297,2.1683443784713745,5.1001811487644275,1.516175104070881,1.5158345923933636,"{'claude_4_opus:3080:15:fwd': 'factor_1', 'gemini_2.5_pro:3080:205:bwd': 'factor_1', 'claude_4_sonnet:3080:25:bwd': 'factor_1', 'gemini_2.5_flash_lite:3080:32:fwd': 'factor_1', 'claude_3.7_sonnet:3080:196:fwd': 'factor_1', 'qwen3_235b:3080:13:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.6666666666666666}"
abc389_f,"['gemini_2.5_flash:abc389_f:268:bwd', 'gemini_2.5_flash_lite:abc389_f:355:fwd', 'qwen3_235b:abc389_f:192:fwd', 'gemini_2.5_pro:abc389_f:160:bwd']","['gemini_2.5_flash:abc389_f:268', 'gemini_2.5_flash_lite:abc389_f:355', 'qwen3_235b:abc389_f:192', 'gemini_2.5_pro:abc389_f:160']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc389_f:268:bwd': 'B', 'gemini_2.5_flash_lite:abc389_f:355:fwd': 'A', 'qwen3_235b:abc389_f:192:fwd': 'A', 'gemini_2.5_pro:abc389_f:160:bwd': 'B'}",4,easy,1.2264079600572586,2.862159714102745,6.028885801056218,0.704094202562017,0.7049879945654395,"{'gemini_2.5_flash:abc389_f:268:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc389_f:355:fwd': 'factor_1', 'qwen3_235b:abc389_f:192:fwd': 'factor_1', 'gemini_2.5_pro:abc389_f:160:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.5, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.25}"
3363,"['gemini_2.5_flash_lite:3363:66:bwd', 'claude_4_sonnet:3363:51:fwd', 'gemini_2.5_flash:3363:41:bwd']","['gemini_2.5_flash_lite:3363:66', 'claude_4_sonnet:3363:51', 'gemini_2.5_flash:3363:41']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3363:66:bwd': 'B', 'claude_4_sonnet:3363:51:fwd': 'A', 'gemini_2.5_flash:3363:41:bwd': 'B'}",3,hard,0.2999967734018962,1.93574853738149,8.401599944388776,3.10911080349908,3.108003256896209,"{'gemini_2.5_flash_lite:3363:66:bwd': 'factor_1', 'claude_4_sonnet:3363:51:fwd': 'factor_1', 'gemini_2.5_flash:3363:41:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
